package,module,source,output,reference,generic_before,generic_after,renamed_symbols,syntax_ok,bytecode_equal,encoding_ok,newline_ok,mode
core64,mir2.scenes.main.panel.stall,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.stall,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.stall.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.stall.lua,476,0,102,True,True,True,True,scoped-readable+method-sugar
core64,mir2.scenes.main.panel.stallOther,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.stallOther,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.stallOther.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.stallOther.lua,234,0,54,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.storage10,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.storage10,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.storage10.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.storage.lua,456,0,114,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.storage8,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.storage8,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.storage8.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.storage.lua,455,0,114,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.storage9,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.storage9,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.storage9.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.storage.lua,226,0,49,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.storageNew,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.storageNew,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.storageNew.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.storage.lua,458,0,114,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.top,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.top,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.top.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.top.lua,369,0,75,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.voice,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.voice,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.voice.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.voice.lua,817,0,167,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.webView,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.webView,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.webView.lua,,71,0,8,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.role.ani,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.role.ani,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.role.ani.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.ani.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.role.ani_hk,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.role.ani_hk,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.role.ani_hk.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.ani.lua,416,0,74,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.role.hero,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.role.hero,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.role.hero.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.hero.lua,589,0,94,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.role.info,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.role.info,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.role.info.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.info.lua,1655,0,277,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.role.mon,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.role.mon,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.role.mon.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.mon.lua,191,0,34,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.role.npc,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.role.npc,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.role.npc.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.npc.lua,74,0,22,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.role.role,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.role.role,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.role.role.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.role.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.role.role_hk,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.role.role_hk,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.role.role_hk.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.role.lua,2740,0,479,True,True,True,True,scoped-readable+method-sugar
core64,mir2.scenes.main.role.stall,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.role.stall,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.role.stall.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.stall.lua,44,0,4,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.ui,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.ui,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.ui.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.ui.lua,2427,0,247,True,True,True,True,scope-safe-readable-fallback
core64,mir2.single.yaya,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.single.yaya,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.single.yaya.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.yaya.lua,257,0,94,True,True,True,True,function-local-readable+method-sugar
mir2,an.ui.label,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\an.ui.label,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\an.ui.label.lua,D:\loym2\很早的原始客户端明文\an\an.ui.label.lua,713,0,165,True,True,True,True,function-local-readable+method-sugar
mir2,mir.def.zz,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir.def.zz,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir.def.zz.lua,,310,0,76,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.app,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.app,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.app.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.app.lua,32,0,12,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.bz.functions,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.bz.functions,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.bz.functions.lua,,2010,0,489,True,True,True,True,scoped-readable+method-sugar
mir2,mir2.cc,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.cc,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.cc.lua,,487,0,122,True,True,True,True,scoped-readable+method-sugar
mir2,mir2.data.bag,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.bag,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.bag.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.bag.lua,677,0,220,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.bigmap,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.bigmap,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.bigmap.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.bigmap.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.chat,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.chat,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.chat.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.chat.lua,257,0,84,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.client,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.client,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.client.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.client.lua,109,0,49,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.credit,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.credit,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.credit.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.credit.lua,4,0,2,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.equip,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.equip,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.equip.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.equip.lua,157,0,60,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.guild,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.guild,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.guild.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.guild.lua,442,0,156,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.hero,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.hero,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.hero.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.hero.lua,152,0,58,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.heroBag,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.heroBag,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.heroBag.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.heroBag.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.heroEquip,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.heroEquip,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.heroEquip.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.heroEquip.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.hotKey,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.hotKey,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.hotKey.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.hotKey.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.init,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.init,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.init.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.init.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.login,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.login,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.login.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.login.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.mail,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.mail,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.mail.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.mail.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.map,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.map,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.map.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.map.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.mark,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.mark,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.mark.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.mark.lua,119,0,41,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.mixingDrug,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.mixingDrug,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.mixingDrug.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.mixingDrug.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.player,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.player,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.player.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.player.lua,950,0,308,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.relation,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.relation,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.relation.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.relation.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.security,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.security,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.security.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.security.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.select,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.select,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.select.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.select.lua,386,0,132,True,True,True,True,scope-safe-readable-fallback
mir2,mir2.data.serialize,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.serialize,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.serialize.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.serialize.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.serverConfig,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.serverConfig,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.serverConfig.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.serverConfig.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.shop,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.shop,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.shop.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.shop.lua,277,0,87,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.stall,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.stall,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.stall.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.stall.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.stallOther,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.stallOther,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.stallOther.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.stallOther.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.voice,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.voice,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.voice.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.voice.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.data.ybdeal,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.data.ybdeal,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.data.ybdeal.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.data.ybdeal.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.bigmap,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.bigmap,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.bigmap.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.bigmap.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.bzinit,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.bzinit,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.bzinit.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.init.lua,12727,0,2526,True,True,True,True,scope-safe-readable-fallback
mir2,mir2.def.cmds,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.cmds,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.cmds.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.cmds.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.colors,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.colors,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.colors.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.colors.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.globa1,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.globa1,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.globa1.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.globa1.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.globa2,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.globa2,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.globa2.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.globa2.lua,761,0,135,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.globa3,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.globa3,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.globa3.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.globa3.lua,429,0,109,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.gmCmd,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.gmCmd,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.gmCmd.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.gmCmd.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.guild,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.guild,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.guild.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.guild.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.init,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.init,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.init.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.init.lua,55,0,22,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.itemdesc,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.itemdesc,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.itemdesc.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.itemdesc.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.items,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.items,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.items.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.items.lua,200,0,40,True,True,True,True,scoped-readable+method-sugar
mir2,mir2.def.magic,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.magic,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.magic.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.magic.lua,127,0,27,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.map,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.map,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.map.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.map.lua,81,0,26,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.operate,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.operate,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.operate.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.operate.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.perload,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.perload,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.perload.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.perload.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.setting,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.setting,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.setting.lua,,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.skill,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.skill,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.skill.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.skill.lua,19,0,6,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.skilldesc,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.skilldesc,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.skilldesc.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.skilldesc.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.state,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.state,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.state.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.state.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.titledesc,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.titledesc,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.titledesc.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.titledesc.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.def.wordfilter,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.def.wordfilter,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.def.wordfilter.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.def.wordfilter.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.gb2312,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.gb2312,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.gb2312.lua,,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.clickedHelper,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.clickedHelper,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.clickedHelper.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.clickedHelper.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
mir2,mir2.helperScript.clickedShow,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\mir2_dec_还原\mir2.helperScript.clickedShow,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\mir2\mir2.helperScript.clickedShow.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.helperScript.clickedShow.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
